7702080562753;GUAYO CLASSICS BLANCO/PLATA 11 1/2 TPU;4;92300;TOM  ;4
7702080562852;GUAYO  G-RACER VERDE/AZUL 13;4;78500;TOM  ;4
7702080563439;ZAP. TURF GAMERS ROJO/AZUL/NEGRO 13;4;73300;TOM  ;4
7702080563453;GUAYO  G-RACER VERDE/AZUL  5;1;78500;TOM  ;1
7702080563514;ZAPAT. TORRETIN PROFASTER NARANJA/GRIS 7 1/2;1;75600;TOM  ;1
7702080563538;ZAP. TURF GAMERS ROJO/AZUL/NEGRO 1;1;73300;TOM  ;1
7702080563552;GUAYO  G-RACER AMARILLO/NEGRO 13;2;78500;TOM  ;2
7702080563637;ZAP. TURF GAMERS ROJO/AZUL/NEGRO 2;1;73300;TOM  ;1
7702080563736;ZAP. TURF GAMERS ROJO/AZUL/NEGRO 2 1/2;2;73300;TOM  ;2
7702080564139;ZAP. LISA GAMERS AZUL / NEGRO 13;4;73300;TOM  ;4
7702080564238;ZAP. LISA GAMERS AZUL / NEGRO 1;3;73300;TOM  ;3
7702080564337;ZAP. LISA GAMERS AZUL / NEGRO 2;3;73300;TOM  ;3
7702080564436;ZAP. LISA GAMERS AZUL / NEGRO 2 ½;4;73300;TOM  ;4
7702080564535;ZAP. LISA GAMERS AZUL / NEGRO 3 ½;5;73300;TOM  ;5
7702080564634;ZAP. LISA GAMERS AZUL/NEGRO / PLATA 4 1/2;4;73300;TOM  ;4
7702080564719;ZAPAT. TORRETIN PROFASTER VERDE /AZUL 11;1;75600;TOM  ;1
7702080564733;ZAP. LISA GAMERS AZUL / NEGRO 5;2;73300;TOM  ;2
7702080564832;ZAP. LISA GAMERS AMARILLO/NEGRO 13;6;73300;TOM  ;6
7702080564931;ZAP. LISA GAMERS AMARILLO/NEGRO 1;5;73300;TOM  ;5
7702080564955;GUAYO  G-RACER GRIS/NARANJA 13;5;78500;TOM  ;5
7702080565037;ZAP. LISA GAMERS AMARILLO/NEGRO 2;8;73300;TOM  ;8
7702080565051;GUAYO  G-RACER GRIS/NARANJA 1;3;78500;TOM  ;3
7702080565136;ZAP. LISA GAMERS AMARILLO/NEGRO 2 ½;8;73300;TOM  ;8
7702080565235;ZAP. LISA GAMERS AMARILLO/NEGRO 3 ½;8;73300;TOM  ;8
7702080565334;ZAP. LISA GAMERS AMARILLO/NEGRO 4 ½;6;73300;TOM  ;6
7702080565358;GUAYO  G-RACER GRIS/NARANJA 3 1/2;1;78500;TOM  ;1
7702080565433;ZAP. LISA GAMERS AMARILLO/NEGRO 5;6;73300;TOM  ;6
7702080565532;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 13;6;73300;TOM  ;6
7702080565631;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 1;6;73300;TOM  ;6
7702080565655;ZAPATILLA LISA G-RACER VERDE/AZUL 13;3;78500;TOM  ;3
7702080565730;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 2;5;73300;TOM  ;5
7702080565754;ZAPATILLA LISA G-RACER VERDE/AZUL 1;3;78500;TOM  ;3
7702080565839;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 2 ½;5;73300;TOM  ;5
7702080565938;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 3 ½;5;73300;TOM  ;5
7702080565952;ZAPATILLA LISA G-RACER VERDE/AZUL 2 1/2;4;78500;TOM  ;4
7702080566010;ZAP. TORR. PROFASTER NEGRO/AMARILLO 10;1;75600;TOM  ;1
7702080566058;ZAPATILLA LISA G-RACER VERDE/AZUL 3 1/2;1;78500;TOM  ;1
7702080566119;ZAP. TORR. PROFASTER NEGRO/AMARILLO 11;1;75600;TOM  ;1
7702080566133;ZAP. LISA GAMERS AZUL / VERDE / NEGRO 5;1;73300;TOM  ;1
7702080566157;ZAPATILLA LISA G-RACER VERDE/AZUL 4 1/2;5;78500;TOM  ;5
7702080566218;ZAP. TORR. PROFASTER NEGRO/AMARILLO 11 1/2;1;75600;TOM  ;1
7702080566256;ZAPATILLA LISA G-RACER VERDE/AZUL 5;5;78500;TOM  ;5
7702080566355;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 13;1;78500;TOM  ;1
7702080566454;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 1;5;78500;TOM  ;5
7702080566553;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 2;1;78500;TOM  ;1
7702080566751;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 3 1/2;5;78500;TOM  ;5
7702080566850;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 4 1/2;1;78500;TOM  ;1
7702080566959;ZAPATILLA LISA G-RACER AMARILLO/NEGRO 5;5;78500;TOM  ;5
7702080567055;ZAPATILLA LISA G-RACER GRIS/NEGRO/AZUL 13;5;78500;TOM  ;5
7702080567253;ZAPATILLA LISA G-RACER GRIS/NEGRO/AZUL 2;4;78500;TOM  ;4
7702080567635;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 13;1;73300;TOM  ;1
7702080567734;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 1;1;73300;TOM  ;1
